Date,Time,X,Y,Z
2025-06-23,16:30:25.811,-0.061352841556072235,0.11543871462345123,-0.006394693627953529
2025-06-23,16:30:25.811,-0.020450947806239128,0.0385371595621109,-0.0003295094647910446
2025-06-23,16:30:26.513,-0.061352841556072235,0.1154402568936348,-0.006366829387843609
2025-06-23,16:30:26.513,-0.020450947806239128,0.03853714093565941,-0.00033160767634399235
2025-06-23,16:30:26.581,-0.061352841556072235,0.11544125527143478,-0.0063486467115581036
2025-06-23,16:30:26.581,-0.020450947806239128,0.03853712975978851,-0.0003329395840410143
2025-06-23,16:30:26.967,-0.061352841556072235,0.11544101685285568,-0.006352975964546204
2025-06-23,16:30:26.967,-0.020450947806239128,0.038537077605724335,-0.0003388968179933727
2025-06-23,16:30:27.115,-0.061352841556072235,0.11544086039066315,-0.006355865392833948
2025-06-23,16:30:27.115,-0.020450947806239128,0.038537099957466125,-0.0003364889998920262
2025-06-23,16:30:27.461,-0.061352841556072235,0.11543989926576614,-0.006373279262334108
2025-06-23,16:30:27.462,-0.020450947806239128,0.03853713721036911,-0.0003318719391245395
2025-06-23,16:30:27.917,-0.061352841556072235,0.1154395118355751,-0.006380307022482157
2025-06-23,16:30:27.917,-0.020450947806239128,0.03853711858391762,-0.00033425120636820793
2025-06-23,16:30:28.135,-0.061352841556072235,0.11544043570756912,-0.006363526917994022
2025-06-23,16:30:28.135,-0.020450947806239128,0.03853717818856239,-0.0003270868619438261
2025-06-23,16:30:28.467,-0.061352841556072235,0.11544011533260345,-0.006369406823068857
2025-06-23,16:30:28.467,-0.020450947806239128,0.03853711858391762,-0.0003341098199598491
2025-06-23,16:30:28.795,-0.061352841556072235,0.1154402419924736,-0.006367037072777748
2025-06-23,16:30:28.795,-0.020450947806239128,0.03853721171617508,-0.000323584012221545
2025-06-23,16:30:29.148,-0.061352841556072235,0.11543586105108261,-0.006446044892072678
2025-06-23,16:30:29.148,-0.012270568870007992,0.361924409866333,-0.15179137885570526
2025-06-23,16:30:29.148,-0.013633965514600277,0.43212074041366577,-0.05858356133103371
2025-06-23,16:30:29.148,-0.019087551161646843,0.5843603610992432,-0.17674075067043304
2025-06-23,16:30:29.148,0.020450947806239128,0.6086527109146118,-0.2395886331796646
2025-06-23,16:30:29.148,-0.31085440516471863,0.7513661980628967,-0.16114702820777893
2025-06-23,16:30:29.148,-0.012270568870007992,0.36981484293937683,-0.13140352070331573
2025-06-23,16:30:29.148,-0.013633965514600277,0.4342971742153168,-0.039323508739471436
2025-06-23,16:30:29.148,-0.019087551161646843,0.5538468956947327,-0.2568421959877014
2025-06-23,16:30:29.148,-0.020450947806239128,0.038537267595529556,-0.00031651114113628864
2025-06-23,16:30:29.148,0.0,0.5647803544998169,-0.23259788751602173
2025-06-23,16:30:29.480,-0.061352841556072235,0.1154361367225647,-0.006441166158765554
2025-06-23,16:30:29.480,0.0,0.3608233332633972,-0.15487737953662872
2025-06-23,16:30:29.480,-0.013633965514600277,0.4262888729572296,-0.09185943752527237
2025-06-23,16:30:29.480,-0.17724154889583588,0.36896732449531555,0.15097948908805847
2025-06-23,16:30:29.480,0.20859967172145844,0.6494930982589722,-0.29111096262931824
2025-06-23,16:30:29.480,0.2944936454296112,0.7245437502861023,-0.07093492150306702
2025-06-23,16:30:29.480,-0.012270568870007992,0.36834198236465454,-0.1354772299528122
2025-06-23,16:30:29.480,-0.013633965514600277,0.4287674129009247,-0.0794912651181221
2025-06-23,16:30:29.480,0.1854219287633896,0.6711626052856445,-0.2554606795310974
2025-06-23,16:30:29.480,0.2944936454296112,0.7279376983642578,0.010105015709996223
2025-06-23,16:30:29.480,-0.020450947806239128,0.03853731229901314,-0.00031093161669559777
2025-06-23,16:30:29.480,0.0,0.42686593532562256,-0.09017608314752579
2025-06-23,16:30:29.480,-0.17724154889583588,0.3791791498661041,0.12310512363910675
2025-06-23,16:30:29.480,0.2944936454296112,0.7158055901527405,-0.13273194432258606
2025-06-23,16:30:29.790,-0.061352841556072235,0.11543679982423782,-0.006429321598261595
2025-06-23,16:30:29.790,-0.013633965514600277,0.4271218776702881,-0.08790483325719833
2025-06-23,16:30:29.790,-0.17724154889583588,0.3940466344356537,0.060489073395729065
2025-06-23,16:30:29.790,0.1390664428472519,0.7120083570480347,-0.15428966283798218
2025-06-23,16:30:29.790,0.12270569056272507,0.770296037197113,-0.0911545678973198
2025-06-23,16:30:29.790,0.0,0.3644354045391083,-0.14617563784122467
2025-06-23,16:30:29.790,-0.013633965514600277,0.43351781368255615,-0.04714517667889595
2025-06-23,16:30:29.790,0.1390664428472519,0.7270215749740601,-0.04691328853368759
2025-06-23,16:30:29.790,-0.020450947806239128,0.038537316024303436,-0.00031059407046996057
2025-06-23,16:30:29.790,0.0,0.4248877465724945,-0.09907907247543335
2025-06-23,16:30:29.790,-0.16360758244991302,0.4027821123600006,0.03667936474084854
2025-06-23,16:30:29.790,-0.22905060648918152,0.5287451148033142,0.20259086787700653
2025-06-23,16:30:29.790,0.1390664428472519,0.6793091893196106,-0.26324936747550964
2025-06-23,16:30:29.790,0.1472468227148056,0.7589099407196045,-0.1381882280111313
2025-06-23,16:30:30.132,-0.061352841556072235,0.11543671786785126,-0.006430754438042641
2025-06-23,16:30:30.132,0.012270568870007992,0.3672759234905243,-0.1383412629365921
2025-06-23,16:30:30.132,0.14315663278102875,0.5790776014328003,-0.2691735029220581
2025-06-23,16:30:30.132,0.09816455096006393,0.7367150187492371,-0.253646582365036
2025-06-23,16:30:30.132,0.0,0.3770701587200165,-0.10953792929649353
2025-06-23,16:30:30.132,0.0927109643816948,0.6948294043540955,-0.24231673777103424
2025-06-23,16:30:30.132,0.09816455096006393,0.7508018016815186,-0.20828397572040558
2025-06-23,16:30:30.132,0.0,0.3216063380241394,-0.13561327755451202
2025-06-23,16:30:30.132,0.0,0.3873909115791321,-0.06409961730241776
2025-06-23,16:30:30.132,-0.020450947806239128,0.038537319749593735,-0.0003103442140854895
2025-06-23,16:30:30.132,-0.14315663278102875,0.5765599608421326,0.27452462911605835
2025-06-23,16:30:30.132,0.12270569056272507,0.7090493440628052,-0.31450629234313965
2025-06-23,16:30:30.462,-0.061352841556072235,0.11543675512075424,-0.006430043373256922
2025-06-23,16:30:30.462,0.0,0.593471109867096,-0.2758098244667053
2025-06-23,16:30:30.462,0.12270569056272507,0.7548873424530029,0.17835433781147003
2025-06-23,16:30:30.462,0.0,0.6107363700866699,-0.23511727154254913
2025-06-23,16:30:30.462,0.09816455096006393,0.7491486072540283,0.21415410935878754
2025-06-23,16:30:30.462,-0.020450947806239128,0.03853732347488403,-0.0003096486325375736
2025-06-23,16:30:30.796,-0.061352841556072235,0.11543726921081543,-0.0064208111725747585
2025-06-23,16:30:30.796,0.19632910192012787,0.757152259349823,-0.06998017430305481
2025-06-23,16:30:30.796,0.1390664428472519,0.6954876184463501,-0.21692892909049988
2025-06-23,16:30:30.796,0.19632910192012787,0.759539008140564,-0.03573767840862274
2025-06-23,16:30:30.796,-0.020450947806239128,0.03853730484843254,-0.00031187801505438983
2025-06-23,16:30:31.282,-0.061352841556072235,0.11544083058834076,-0.006356386933475733
2025-06-23,16:30:31.283,0.0,0.38310202956199646,-0.08610047399997711
2025-06-23,16:30:31.283,0.16224418580532074,0.7114418745040894,-0.13277022540569305
2025-06-23,16:30:31.283,0.2944936454296112,0.7050139904022217,0.1815231889486313
2025-06-23,16:30:31.283,0.33675894141197205,0.7136352062225342,0.2539058327674866
2025-06-23,16:30:31.283,0.0,0.3258768916130066,-0.125003382563591
2025-06-23,16:30:31.283,-0.012270568870007992,0.38877204060554504,-0.05372344329953194
2025-06-23,16:30:31.283,0.040901895612478256,0.5978875160217285,-0.26293835043907166
2025-06-23,16:30:31.283,0.1745147556066513,0.6295326352119446,-0.24600744247436523
2025-06-23,16:30:31.283,0.1854219287633896,0.7168421745300293,-0.04308929666876793
2025-06-23,16:30:31.283,0.2699525058269501,0.7188794612884521,0.1644986867904663
2025-06-23,16:30:31.283,-0.020450947806239128,0.038537319749593735,-0.00031016854336485267
2025-06-23,16:30:31.283,0.0,0.37532761693000793,-0.11536741256713867
2025-06-23,16:30:31.283,0.16224418580532074,0.6956788897514343,-0.1995202749967575
2025-06-23,16:30:31.283,0.2944936454296112,0.7148439288139343,0.1378171741962433
2025-06-23,16:30:31.283,0.33675894141197205,0.7326915860176086,0.19211053848266602
2025-06-23,16:30:31.486,-0.061352841556072235,0.11544069647789001,-0.006358930375427008
2025-06-23,16:30:31.486,0.11588870733976364,0.6705513000488281,0.2950109839439392
2025-06-23,16:30:31.486,0.0736234113574028,0.7813706994056702,0.027590999379754066
2025-06-23,16:30:31.486,-0.020450947806239128,0.038537267595529556,-0.0003163422516081482
2025-06-23,16:30:31.486,0.1390664428472519,0.7121990323066711,0.15340706706047058
2025-06-23,16:30:31.486,0.0736234113574028,0.7776283025741577,-0.08121369779109955
2025-06-23,16:30:31.810,-0.061352841556072235,0.11544129997491837,-0.006347930524498224
2025-06-23,16:30:31.810,0.012270568870007992,0.37094181776046753,-0.12818768620491028
2025-06-23,16:30:31.810,-0.040901895612478256,0.6275636553764343,-0.18102465569972992
2025-06-23,16:30:31.810,0.19632910192012787,0.6103041768074036,-0.27617040276527405
2025-06-23,16:30:31.810,-0.04908227548003197,0.7623196244239807,-0.18215827643871307
2025-06-23,16:30:31.810,0.0,0.37785863876342773,-0.10678630322217941
2025-06-23,16:30:31.810,-0.040901895612478256,0.6379389762878418,-0.14014258980751038
2025-06-23,16:30:31.810,0.19632910192012787,0.6143563985824585,-0.2670346200466156
2025-06-23,16:30:31.810,-0.06953322142362595,0.7008609771728516,-0.23250733315944672
2025-06-23,16:30:31.810,-0.024541137740015984,0.7842696309089661,-0.032260648906230927
2025-06-23,16:30:31.810,-0.020450947806239128,0.03853737562894821,-0.000303312495816499
2025-06-23,16:30:31.810,0.012270568870007992,0.36141952872276306,-0.15298962593078613
2025-06-23,16:30:31.810,-0.040901895612478256,0.6115334033966064,-0.22941890358924866
2025-06-23,16:30:31.810,-0.04908227548003197,0.7383084893226624,-0.263084352016449
2025-06-23,16:30:32.151,-0.061352841556072235,0.11544260382652283,-0.0063241589814424515
2025-06-23,16:30:32.151,-0.14179323613643646,0.539019763469696,0.10505940020084381
2025-06-23,16:30:32.151,-0.2481381595134735,0.5116348266601562,0.22301548719406128
2025-06-23,16:30:32.151,0.2658623158931732,0.5916658043861389,-0.08676338940858841
2025-06-23,16:30:32.151,0.2835864722728729,0.6357024908065796,0.052416153252124786
2025-06-23,16:30:32.151,0.30131062865257263,0.6540145874023438,0.17770056426525116
2025-06-23,16:30:32.151,0.31903478503227234,0.6926094889640808,0.18769852817058563
2025-06-23,16:30:32.151,0.0,0.35950446128845215,-0.15791460871696472
2025-06-23,16:30:32.151,-0.15951739251613617,0.5190983414649963,0.16363461315631866
2025-06-23,16:30:32.151,0.24541136622428894,0.6034035682678223,-0.06289993971586227
2025-06-23,16:30:32.151,0.2835864722728729,0.6196135878562927,0.15147314965724945
2025-06-23,16:30:32.151,0.30131062865257263,0.6235268115997314,0.26556897163391113
2025-06-23,16:30:32.151,0.07771360129117966,0.7665702104568481,-0.3057462275028229
2025-06-23,16:30:32.151,-0.33675894141197205,0.6838703751564026,0.32567572593688965
2025-06-23,16:30:32.151,0.0,0.3615410327911377,-0.15319442749023438
2025-06-23,16:30:32.151,-0.020450947806239128,0.038537297397851944,-0.00031299382681027055
