Date,Time,X,Y,Z
2025-07-15,02:59:02.3,-0.040901895612478256,0.07312443852424622,0.024366000667214394
2025-07-15,02:59:02.6,-0.040901895612478256,0.07312663644552231,0.02435939572751522
2025-07-15,02:59:02.9,-0.040901895612478256,0.07312644273042679,0.024359967559576035
2025-07-15,02:59:03.2,-0.040901895612478256,0.07311838120222092,0.02438415214419365
2025-07-15,02:59:03.6,-0.040901895612478256,0.0731261819601059,0.024360759183764458
2025-07-15,02:59:03.9,-0.040901895612478256,0.07313039153814316,0.024348098784685135
2025-07-15,02:59:04.2,-0.040901895612478256,0.07312779128551483,0.02435593120753765
2025-07-15,02:59:04.6,-0.040901895612478256,0.07313037663698196,0.024348150938749313
2025-07-15,02:59:04.9,-0.040901895612478256,0.0731295719742775,0.024350574240088463
2025-07-15,02:59:05.2,-0.040901895612478256,0.07313359528779984,0.024338498711586
2025-07-15,02:59:05.6,-0.040901895612478256,0.07312995940446854,0.02434941940009594
2025-07-15,02:59:05.9,-0.040901895612478256,0.07311590760946274,0.024391578510403633
2025-07-15,02:59:06.2,-0.040901895612478256,0.07311409711837769,0.024396998807787895
2025-07-15,02:59:06.6,-0.040901895612478256,0.07312174886465073,0.02437405101954937
2025-07-15,02:59:06.9,-0.040901895612478256,0.07311345636844635,0.02439892292022705
2025-07-15,02:59:07.3,-0.040901895612478256,0.07311627268791199,0.02439047582447529
2025-07-15,02:59:07.6,-0.040901895612478256,0.07311345636844635,0.02439892292022705
2025-07-15,02:59:07.9,-0.040901895612478256,0.07311122119426727,0.02440561167895794
2025-07-15,02:59:08.2,-0.040901895612478256,0.073115274310112,0.024393461644649506
2025-07-15,02:59:08.6,-0.040901895612478256,0.07311952114105225,0.024380750954151154
2025-07-15,02:59:08.9,-0.040901895612478256,0.07310523837804794,0.02442353405058384
2025-07-15,02:59:09.2,-0.040901895612478256,0.07311002910137177,0.024409178644418716
2025-07-15,02:59:09.6,-0.040901895612478256,0.07311228662729263,0.024402417242527008
2025-07-15,02:59:09.9,-0.040901895612478256,0.0731106624007225,0.024407295510172844
2025-07-15,02:59:10.2,-0.040901895612478256,0.0731070414185524,0.02441813424229622
2025-07-15,02:59:10.6,-0.040901895612478256,0.07310441136360168,0.024425998330116272
2025-07-15,02:59:10.9,-0.040901895612478256,0.07309817522764206,0.024444660171866417
2025-07-15,02:59:11.2,-0.040901895612478256,0.07310260832309723,0.024431398138403893
2025-07-15,02:59:11.6,-0.040901895612478256,0.07310260087251663,0.024431418627500534
2025-07-15,02:59:11.9,-0.040901895612478256,0.07310523837804794,0.02442353405058384
2025-07-15,02:59:12.2,-0.040901895612478256,0.07309555262327194,0.024452513083815575
2025-07-15,02:59:12.6,-0.040901895612478256,0.07309573143720627,0.024451972916722298
2025-07-15,02:59:12.9,-0.040901895612478256,0.07314549386501312,0.02430269494652748
2025-07-15,02:59:13.2,-0.040901895612478256,0.0731385126709938,0.024323707446455956
2025-07-15,02:59:13.6,-0.040901895612478256,0.07313898950815201,0.0243222713470459
2025-07-15,02:59:13.9,-0.040901895612478256,0.07314237952232361,0.024312088266015053
2025-07-15,02:59:14.2,-0.040901895612478256,0.0731280967593193,0.024354996159672737
2025-07-15,02:59:14.6,-0.040901895612478256,0.07312407344579697,0.024367082864046097
